Station Name,Measurement Timestamp,Humidity
Foster Weather Station,2021-11-22 08:00:00.829579,48
63rd Street Weather Station,2021-07-28 12:59:59.223317,60
Foster Weather Station,2021-09-23 04:00:00.365808,61
63rd Street Weather Station,2021-10-04 10:59:59.253455,94
63rd Street Weather Station,2021-09-22 04:59:59.124719,85
Oak Street Weather Station,2021-06-20 00:59:59.810782,85
63rd Street Weather Station,2021-09-29 17:59:59.539940,89
Foster Weather Station,2021-09-20 10:00:00.050874,82
Oak Street Weather Station,2021-10-07 15:59:59.168644,87
Foster Weather Station,2021-06-14 19:00:00.528126,60
63rd Street Weather Station,2021-12-01 00:59:59.206170,64
Oak Street Weather Station,2021-11-29 16:59:59.247011,43
Oak Street Weather Station,2021-05-31 14:00:00.212972,40
Foster Weather Station,2021-08-05 11:59:59.851468,56
Foster Weather Station,2021-06-22 06:59:59.757050,68
Oak Street Weather Station,2021-11-26 09:59:59.671573,51
Oak Street Weather Station,2021-09-27 21:59:59.694311,85
63rd Street Weather Station,2021-08-04 18:00:00.301585,62
Foster Weather Station,2021-10-08 02:00:00.652499,87
63rd Street Weather Station,2021-09-25 17:00:00.049984,30
Foster Weather Station,2021-11-23 14:00:00.419553,25
Oak Street Weather Station,2021-08-09 12:00:00.599561,71
Oak Street Weather Station,2021-06-20 09:00:00.476989,87
Oak Street Weather Station,2021-09-08 13:00:00.307331,33
Oak Street Weather Station,2021-06-11 10:00:00.462308,87
Oak Street Weather Station,2021-06-22 18:00:00.298788,51
Foster Weather Station,2021-06-03 20:59:59.853412,28
Foster Weather Station,2021-07-13 12:00:00.744422,79
Foster Weather Station,2021-09-22 07:59:59.818025,66
63rd Street Weather Station,2021-08-29 02:59:59.660136,77
Foster Weather Station,2021-05-22 06:59:59.657796,54
Oak Street Weather Station,2021-12-09 09:59:59.855911,61
Oak Street Weather Station,2021-09-25 10:00:00.055520,63
63rd Street Weather Station,2021-05-30 15:59:59.996753,68
Foster Weather Station,2021-07-26 03:00:00.501588,49
Oak Street Weather Station,2021-10-07 20:59:59.599221,85
63rd Street Weather Station,2021-11-23 07:00:00.027298,62
Foster Weather Station,2021-10-18 17:00:00.565578,31
Oak Street Weather Station,2021-11-01 18:00:00.102964,42
Foster Weather Station,2021-08-18 13:00:00.079882,82
Foster Weather Station,2021-06-30 18:59:59.581652,82
63rd Street Weather Station,2021-09-20 13:59:59.845822,72
63rd Street Weather Station,2021-06-25 18:00:00.379467,84
Foster Weather Station,2021-07-25 17:59:59.524320,41
63rd Street Weather Station,2021-09-30 13:00:00.651661,78
63rd Street Weather Station,2021-09-14 15:59:59.199388,55
63rd Street Weather Station,2021-08-06 20:59:59.317987,71
Foster Weather Station,2021-09-08 15:00:00.229631,31
63rd Street Weather Station,2021-12-03 13:59:59.589226,82
Foster Weather Station,2021-08-09 23:00:00.329080,84
Oak Street Weather Station,2021-12-04 04:00:00.289734,84
Foster Weather Station,2021-10-12 11:00:00.298367,84
Oak Street Weather Station,2021-11-09 07:59:59.266004,83
63rd Street Weather Station,2021-08-18 16:00:00.017789,94
Foster Weather Station,2021-07-21 23:59:59.247158,77
Oak Street Weather Station,2021-12-07 02:59:59.614806,48
63rd Street Weather Station,2021-07-05 18:00:00.333456,58
Oak Street Weather Station,2021-07-04 22:59:59.978263,61
63rd Street Weather Station,2021-05-30 04:59:59.327515,78
Oak Street Weather Station,2021-12-15 12:00:00.736681,80
Oak Street Weather Station,2021-09-09 22:59:59.912815,64
Foster Weather Station,2021-08-12 03:00:00.006948,66
Foster Weather Station,2021-11-19 19:59:59.677310,49
Foster Weather Station,2021-07-18 13:59:59.361719,76
Foster Weather Station,2021-05-25 18:00:00.606714,40
Foster Weather Station,2021-09-26 05:59:59.659442,47
63rd Street Weather Station,2021-06-19 11:59:59.195954,66
63rd Street Weather Station,2021-10-29 07:00:00.308721,98
63rd Street Weather Station,2021-07-18 14:00:00.522573,91
Foster Weather Station,2021-06-11 10:00:00.777551,78
Oak Street Weather Station,2021-05-31 16:00:00.222931,42
Oak Street Weather Station,2021-09-14 22:59:59.643806,61
63rd Street Weather Station,2021-09-10 11:59:59.285912,65
Oak Street Weather Station,2021-06-01 20:00:00.409176,55
Foster Weather Station,2021-07-12 11:00:00.078681,83
63rd Street Weather Station,2021-10-14 17:59:59.718147,57
Oak Street Weather Station,2021-12-04 02:00:00.688741,85
Foster Weather Station,2021-09-24 18:00:00.237169,31
63rd Street Weather Station,2021-07-23 20:00:00.701886,87
Foster Weather Station,2021-07-24 06:00:00.326716,77
Oak Street Weather Station,2021-07-16 11:00:00.137110,92
Foster Weather Station,2021-06-20 16:00:00.405256,82
63rd Street Weather Station,2021-09-13 20:00:00.843063,98
Foster Weather Station,2021-11-29 11:59:59.292829,31
63rd Street Weather Station,2021-11-23 10:59:59.303904,33
Foster Weather Station,2021-12-01 01:59:59.866968,55
Oak Street Weather Station,2021-09-16 13:00:00.391127,62
Oak Street Weather Station,2021-08-29 07:59:59.180703,71
63rd Street Weather Station,2021-11-27 07:00:00.017833,66
Oak Street Weather Station,2021-06-07 12:00:00.555443,75
Foster Weather Station,2021-11-07 07:00:00.834307,69
Foster Weather Station,2021-06-04 03:59:59.868333,44
63rd Street Weather Station,2021-11-26 21:00:00.717345,57
Oak Street Weather Station,2021-09-04 08:00:00.187512,68
Foster Weather Station,2021-07-23 21:00:00.899236,78
63rd Street Weather Station,2021-09-16 07:00:00.724326,69
Oak Street Weather Station,2021-09-17 09:59:59.443563,60
Foster Weather Station,2021-06-07 12:59:59.777870,65
Oak Street Weather Station,2021-10-26 11:00:00.285654,70
Foster Weather Station,2021-06-11 14:59:59.384105,68
63rd Street Weather Station,2021-06-26 08:00:00.769355,100
Foster Weather Station,2021-10-17 07:59:59.224924,56
Foster Weather Station,2021-10-06 15:59:59.138964,84
Oak Street Weather Station,2021-06-12 10:00:00.462337,85
Oak Street Weather Station,2021-05-26 07:00:00.129060,86
63rd Street Weather Station,2021-06-13 04:00:00.079170,59
63rd Street Weather Station,2021-11-20 16:59:59.843841,51
Oak Street Weather Station,2021-09-27 04:00:00.508238,61
63rd Street Weather Station,2021-06-23 01:00:00.430747,56
Foster Weather Station,2021-09-12 19:00:00.225876,84
63rd Street Weather Station,2021-09-16 11:00:00.358846,49
63rd Street Weather Station,2021-10-04 05:59:59.283418,97
Foster Weather Station,2021-09-10 00:59:59.608863,55
Foster Weather Station,2021-09-09 18:59:59.922494,56
Foster Weather Station,2021-09-14 03:59:59.442495,68
Oak Street Weather Station,2021-06-10 09:59:59.563970,87
Oak Street Weather Station,2021-12-13 07:00:00.634280,65
Foster Weather Station,2021-10-26 18:00:00.197813,59
Oak Street Weather Station,2021-12-16 13:00:00.674701,57
Foster Weather Station,2021-06-16 04:59:59.368457,64
63rd Street Weather Station,2021-12-01 02:59:59.482507,72
Foster Weather Station,2021-07-21 13:59:59.751333,73
Oak Street Weather Station,2021-08-03 10:59:59.611535,59
Oak Street Weather Station,2021-06-08 18:00:00.288749,90
Foster Weather Station,2021-10-27 20:00:00.387183,56
Foster Weather Station,2021-05-23 10:59:59.156273,65
63rd Street Weather Station,2021-09-07 08:59:59.931757,66
Oak Street Weather Station,2021-11-20 06:00:00.890534,57
63rd Street Weather Station,2021-05-29 05:00:00.550885,59
Oak Street Weather Station,2021-09-11 08:59:59.375048,68
63rd Street Weather Station,2021-10-29 18:59:59.909431,97
Oak Street Weather Station,2021-06-08 13:00:00.639493,83
Foster Weather Station,2021-10-20 23:59:59.211970,61
63rd Street Weather Station,2021-12-12 10:59:59.862483,46
Foster Weather Station,2021-08-04 11:59:59.217870,56
Oak Street Weather Station,2021-06-10 02:00:00.529339,88
Foster Weather Station,2021-08-01 08:00:00.601642,66
63rd Street Weather Station,2021-07-09 11:59:59.251063,74
Foster Weather Station,2021-07-05 23:59:59.447100,61
63rd Street Weather Station,2021-06-17 02:00:00.859898,81
Oak Street Weather Station,2021-11-11 06:59:59.358948,71
Foster Weather Station,2021-12-17 21:59:59.917857,63
63rd Street Weather Station,2021-11-19 03:59:59.913886,59
63rd Street Weather Station,2021-06-04 12:00:00.812875,36
Foster Weather Station,2021-10-28 14:00:00.133008,76
Oak Street Weather Station,2021-06-30 04:00:00.642609,74
63rd Street Weather Station,2021-10-01 15:00:00.787280,81
Oak Street Weather Station,2021-08-31 04:00:00.757182,45
63rd Street Weather Station,2021-12-15 14:59:59.859329,87
Oak Street Weather Station,2021-11-27 12:59:59.853740,62
63rd Street Weather Station,2021-11-26 03:00:00.558748,58
Oak Street Weather Station,2021-07-13 13:59:59.563517,84
63rd Street Weather Station,2021-12-12 00:59:59.452431,71
Oak Street Weather Station,2021-12-09 08:59:59.302034,68
Foster Weather Station,2021-08-04 23:00:00.864384,67
63rd Street Weather Station,2021-11-29 00:00:00.732268,52
Foster Weather Station,2021-08-19 03:59:59.563617,89
63rd Street Weather Station,2021-06-26 07:00:00.619050,100
63rd Street Weather Station,2021-11-09 05:00:00.794812,89
63rd Street Weather Station,2021-10-30 06:59:59.172663,86
Foster Weather Station,2021-11-19 16:00:00.085364,43
Foster Weather Station,2021-09-24 16:59:59.351050,29
63rd Street Weather Station,2021-08-02 05:00:00.699578,78
Foster Weather Station,2021-10-17 00:59:59.600554,48
63rd Street Weather Station,2021-10-14 10:00:00.418670,67
Foster Weather Station,2021-10-20 20:59:59.210900,48
63rd Street Weather Station,2021-06-24 22:59:59.602043,95
Foster Weather Station,2021-07-20 05:59:59.461824,71
Oak Street Weather Station,2021-07-19 08:00:00.556941,86
Foster Weather Station,2021-10-28 03:59:59.247956,78
Foster Weather Station,2021-08-24 02:59:59.475541,75
63rd Street Weather Station,2021-11-26 14:59:59.642098,37
63rd Street Weather Station,2021-06-03 10:00:00.707236,77
Oak Street Weather Station,2021-08-25 14:00:00.578125,75
Oak Street Weather Station,2021-09-03 05:00:00.844430,63
Oak Street Weather Station,2021-07-06 23:00:00.583042,62
Foster Weather Station,2021-06-08 08:59:59.174970,69
Oak Street Weather Station,2021-10-02 08:59:59.484777,69
Oak Street Weather Station,2021-05-31 11:00:00.701123,44
Oak Street Weather Station,2021-08-31 12:00:00.240361,58
63rd Street Weather Station,2021-10-11 19:00:00.673559,83
63rd Street Weather Station,2021-10-27 06:59:59.222680,85
Foster Weather Station,2021-09-26 05:00:00.668515,45
63rd Street Weather Station,2021-06-22 15:59:59.975306,37
Oak Street Weather Station,2021-05-28 03:00:00.708454,83
63rd Street Weather Station,2021-06-13 00:00:00.300230,94
Oak Street Weather Station,2021-08-22 00:00:00.499098,81
63rd Street Weather Station,2021-11-14 01:00:00.729131,87
Foster Weather Station,2021-09-30 09:00:00.673539,68
Foster Weather Station,2021-10-19 23:00:00.126487,48
Foster Weather Station,2021-06-18 04:59:59.173497,84
63rd Street Weather Station,2021-09-05 15:00:00.025257,37
Oak Street Weather Station,2021-11-29 00:00:00.556718,42
63rd Street Weather Station,2021-11-30 15:00:00.287018,40
63rd Street Weather Station,2021-06-21 18:00:00.866053,78
Oak Street Weather Station,2021-06-19 15:59:59.543772,47
Foster Weather Station,2021-10-06 15:00:00.481450,84
Oak Street Weather Station,2021-06-12 19:59:59.835012,80
63rd Street Weather Station,2021-06-20 07:00:00.673457,93
Foster Weather Station,2021-11-17 05:59:59.656381,76
Foster Weather Station,2021-11-09 20:00:00.012090,67
Oak Street Weather Station,2021-11-30 10:59:59.438204,51
63rd Street Weather Station,2021-12-16 04:59:59.358288,50
63rd Street Weather Station,2021-10-22 03:00:00.542715,74
Oak Street Weather Station,2021-07-18 15:00:00.632967,83
Foster Weather Station,2021-09-19 22:00:00.824429,68
Foster Weather Station,2021-10-16 06:00:00.857351,66
Foster Weather Station,2021-06-23 05:00:00.222467,50
Foster Weather Station,2021-10-31 14:59:59.450347,54
Oak Street Weather Station,2021-10-04 06:59:59.917366,89
63rd Street Weather Station,2021-09-02 23:59:59.492167,71
63rd Street Weather Station,2021-10-14 20:59:59.768141,71
Foster Weather Station,2021-12-16 10:59:59.159928,58
Foster Weather Station,2021-07-11 10:59:59.987302,82
Foster Weather Station,2021-06-12 04:00:00.763361,86
Foster Weather Station,2021-10-05 11:59:59.266289,83
Foster Weather Station,2021-07-29 10:00:00.606010,55
Foster Weather Station,2021-11-04 16:00:00.342382,41
63rd Street Weather Station,2021-12-09 10:59:59.690648,53
Foster Weather Station,2021-11-09 09:59:59.295782,80
63rd Street Weather Station,2021-08-29 12:00:00.514107,67
63rd Street Weather Station,2021-08-09 01:00:00.097545,87
Oak Street Weather Station,2021-07-18 18:00:00.732688,81
Oak Street Weather Station,2021-10-01 04:00:00.346089,67
63rd Street Weather Station,2021-10-01 04:59:59.561294,68
Foster Weather Station,2021-07-05 10:00:00.813845,56
Foster Weather Station,2021-08-13 19:59:59.272034,64
Oak Street Weather Station,2021-07-17 21:00:00.022558,84
Foster Weather Station,2021-10-04 06:00:00.827701,85
63rd Street Weather Station,2021-12-10 08:59:59.620071,90
63rd Street Weather Station,2021-11-08 16:59:59.353621,59
Foster Weather Station,2021-09-20 08:00:00.162883,86
Foster Weather Station,2021-12-05 07:59:59.380801,44
63rd Street Weather Station,2021-06-08 05:59:59.732808,96
63rd Street Weather Station,2021-08-02 09:00:00.770289,56
63rd Street Weather Station,2021-08-21 17:00:00.524460,85
Foster Weather Station,2021-10-11 20:00:00.159190,83
Foster Weather Station,2021-11-18 06:59:59.966209,56
Foster Weather Station,2021-10-22 23:59:59.299816,59
Foster Weather Station,2021-05-23 01:59:59.580081,67
Oak Street Weather Station,2021-05-30 19:59:59.911898,38
Foster Weather Station,2021-12-18 05:00:00.608831,80
Foster Weather Station,2021-10-31 02:59:59.561746,76
Oak Street Weather Station,2021-08-31 19:59:59.623593,78
Oak Street Weather Station,2021-08-18 07:59:59.572442,89
Foster Weather Station,2021-05-25 01:59:59.252187,48
Foster Weather Station,2021-06-12 12:00:00.358410,73
63rd Street Weather Station,2021-06-13 11:59:59.176060,77
Foster Weather Station,2021-11-16 22:00:00.406721,64
Foster Weather Station,2021-10-15 00:00:00.732590,65
Foster Weather Station,2021-11-03 01:59:59.271401,56
63rd Street Weather Station,2021-11-19 13:00:00.740276,48
Oak Street Weather Station,2021-05-22 18:00:00.010375,46
63rd Street Weather Station,2021-05-29 19:59:59.727201,61
Oak Street Weather Station,2021-11-04 03:59:59.394960,52
63rd Street Weather Station,2021-12-16 21:00:00.676628,52
Oak Street Weather Station,2021-05-27 00:00:00.328929,79
Oak Street Weather Station,2021-06-20 20:59:59.852726,89
63rd Street Weather Station,2021-10-01 15:59:59.186912,77
Oak Street Weather Station,2021-09-17 16:59:59.924524,38
63rd Street Weather Station,2021-10-17 22:00:00.407978,58
Oak Street Weather Station,2021-10-07 02:00:00.715325,93
63rd Street Weather Station,2021-06-02 11:00:00.783223,89
Oak Street Weather Station,2021-07-31 07:59:59.546197,66
63rd Street Weather Station,2021-10-03 14:59:59.642215,93
63rd Street Weather Station,2021-06-05 10:59:59.336992,54
63rd Street Weather Station,2021-07-08 20:00:00.303158,83
63rd Street Weather Station,2021-11-28 07:59:59.846365,71
Oak Street Weather Station,2021-07-08 12:59:59.953699,85
63rd Street Weather Station,2021-12-13 01:59:59.190329,65
Oak Street Weather Station,2021-11-05 10:00:00.035648,49
Oak Street Weather Station,2021-09-18 05:59:59.748369,73
Oak Street Weather Station,2021-07-28 14:00:00.098301,56
Foster Weather Station,2021-09-17 18:59:59.994081,31
63rd Street Weather Station,2021-10-30 00:59:59.805709,97
Foster Weather Station,2021-06-24 07:00:00.234279,54
63rd Street Weather Station,2021-05-29 10:00:00.408076,69
63rd Street Weather Station,2021-05-21 09:59:59.160095,54
63rd Street Weather Station,2021-08-22 02:00:00.532365,90
Oak Street Weather Station,2021-07-05 12:00:00.683430,51
Foster Weather Station,2021-10-27 00:00:00.722048,63
63rd Street Weather Station,2021-07-08 19:00:00.144085,86
63rd Street Weather Station,2021-11-29 00:59:59.328790,53
Foster Weather Station,2021-06-02 04:59:59.745814,78
Oak Street Weather Station,2021-09-11 20:00:00.883358,54
Foster Weather Station,2021-10-02 07:59:59.935624,66
Oak Street Weather Station,2021-07-02 04:00:00.561142,81
Foster Weather Station,2021-12-04 02:00:00.180910,83
Oak Street Weather Station,2021-10-05 08:00:00.786456,86
Foster Weather Station,2021-06-05 21:59:59.519551,38
Foster Weather Station,2021-10-08 17:00:00.421547,80
63rd Street Weather Station,2021-07-12 17:00:00.557295,96
Foster Weather Station,2021-09-20 16:00:00.807782,62
Foster Weather Station,2021-07-23 02:00:00.180506,75
63rd Street Weather Station,2021-05-20 17:00:00.312526,48
Oak Street Weather Station,2021-05-25 20:59:59.388993,66
63rd Street Weather Station,2021-09-30 07:59:59.952677,70
63rd Street Weather Station,2021-08-18 18:59:59.747598,95
Oak Street Weather Station,2021-11-08 09:59:59.628560,56
Oak Street Weather Station,2021-05-18 22:00:00.415555,84
Oak Street Weather Station,2021-11-13 07:00:00.291604,72
Foster Weather Station,2021-05-21 05:59:59.266629,56
Oak Street Weather Station,2021-10-30 23:00:00.001410,76
63rd Street Weather Station,2021-11-28 10:00:00.128006,59
Oak Street Weather Station,2021-05-29 08:00:00.775597,62
63rd Street Weather Station,2021-11-20 14:00:00.105905,53
63rd Street Weather Station,2021-10-14 04:59:59.835084,100
Oak Street Weather Station,2021-08-01 09:59:59.937192,76
Oak Street Weather Station,2021-06-14 15:59:59.385942,61
Foster Weather Station,2021-11-15 02:59:59.675241,53
63rd Street Weather Station,2021-11-14 23:00:00.565280,67
Oak Street Weather Station,2021-09-21 16:59:59.763377,72
63rd Street Weather Station,2021-12-06 19:59:59.682068,39
63rd Street Weather Station,2021-12-03 04:59:59.785977,80
Foster Weather Station,2021-06-14 01:59:59.839499,44
