Station Name,Measurement Timestamp,Rain Intensity,Interval Rain,Total Rain
Oak Street Weather Station,2021-08-18 12:00:00.521071,0.0,0.0,164.1
63rd Street Weather Station,2021-05-24 18:59:59.108675,0.0,0.0,18.2
63rd Street Weather Station,2021-08-09 00:59:59.103921,0.0,0.0,343.2
Foster Weather Station,2021-08-30 18:00:00.606182,,0.0,
63rd Street Weather Station,2021-11-01 01:00:00.727711,0.0,0.0,60.2
Oak Street Weather Station,2021-09-27 05:59:59.578721,0.0,0.0,214.6
63rd Street Weather Station,2021-06-15 10:59:59.578150,0.0,0.0,15.3
Oak Street Weather Station,2021-10-29 01:59:59.407750,0.0,0.0,17.6
Oak Street Weather Station,2021-06-07 22:00:00.448935,0.0,0.0,16.0
Foster Weather Station,2021-09-09 11:00:00.645045,,0.0,
63rd Street Weather Station,2021-08-27 22:00:00.415769,0.0,0.0,482.1
Oak Street Weather Station,2021-11-04 21:00:00.743091,0.0,0.0,23.8
Oak Street Weather Station,2021-06-28 11:00:00.800740,0.0,0.0,94.1
Foster Weather Station,2021-10-27 17:59:59.402569,,0.0,
Foster Weather Station,2021-09-16 06:00:00.256849,,0.0,
63rd Street Weather Station,2021-09-04 13:00:00.736318,0.0,0.0,489.5
Oak Street Weather Station,2021-08-31 17:00:00.811524,0.0,0.0,198.2
63rd Street Weather Station,2021-11-21 16:59:59.647373,0.0,0.0,103.9
Oak Street Weather Station,2021-11-10 20:00:00.872827,0.0,0.0,23.8
63rd Street Weather Station,2021-08-10 18:59:59.560530,0.0,0.0,346.0
Foster Weather Station,2021-07-18 17:59:59.210838,,0.0,
63rd Street Weather Station,2021-06-12 01:00:00.399448,0.0,0.0,4.1
Foster Weather Station,2021-05-21 01:59:59.804587,,0.0,
63rd Street Weather Station,2021-10-09 10:59:59.718339,0.0,0.0,591.6
Foster Weather Station,2021-11-07 20:59:59.735466,,0.0,
Foster Weather Station,2021-11-06 09:59:59.807781,,0.0,
Foster Weather Station,2021-07-30 04:59:59.898388,,0.0,
Oak Street Weather Station,2021-10-01 19:00:00.553502,0.0,0.0,214.6
63rd Street Weather Station,2021-10-05 08:59:59.198536,0.0,0.0,570.0
Foster Weather Station,2021-05-27 11:59:59.327229,,0.0,
Oak Street Weather Station,2021-06-02 17:59:59.115084,0.0,0.0,15.9
Oak Street Weather Station,2021-09-04 23:59:59.218018,0.0,0.0,199.8
63rd Street Weather Station,2021-12-04 04:00:00.652289,0.0,0.0,107.4
Oak Street Weather Station,2021-09-26 13:00:00.007013,0.0,0.0,214.6
Foster Weather Station,2021-12-11 13:00:00.273953,,0.0,
Oak Street Weather Station,2021-06-02 02:59:59.499012,0.0,0.0,15.9
Foster Weather Station,2021-08-18 10:00:00.337241,,0.0,
Oak Street Weather Station,2021-05-23 23:59:59.825198,0.0,0.0,23.0
Oak Street Weather Station,2021-10-31 17:00:00.435440,0.0,0.0,23.8
Oak Street Weather Station,2021-09-30 21:00:00.511382,0.0,0.0,214.6
Oak Street Weather Station,2021-10-04 23:00:00.460330,0.0,0.0,223.9
Foster Weather Station,2021-11-29 08:00:00.731611,,0.0,
Foster Weather Station,2021-05-24 11:59:59.901381,,0.0,
63rd Street Weather Station,2021-10-20 23:00:00.147882,0.0,0.0,655.4
Oak Street Weather Station,2021-06-27 19:00:00.454699,0.0,0.0,91.7
63rd Street Weather Station,2021-09-23 03:00:00.528841,0.0,0.0,518.3
63rd Street Weather Station,2021-05-29 05:00:00.883695,0.0,0.0,3.1
Oak Street Weather Station,2021-08-25 17:59:59.881422,0.0,0.0,183.7
63rd Street Weather Station,2021-11-22 23:59:59.308006,0.0,0.0,103.9
Foster Weather Station,2021-11-14 14:59:59.961571,,0.0,
63rd Street Weather Station,2021-08-09 23:00:00.743939,0.0,1.7,346.0
63rd Street Weather Station,2021-08-20 22:00:00.771209,0.0,0.0,395.3
Foster Weather Station,2021-06-21 09:59:59.150640,,0.0,
63rd Street Weather Station,2021-09-27 03:59:59.604903,0.0,0.0,526.7
Oak Street Weather Station,2021-12-04 20:59:59.600936,0.0,0.0,43.0
63rd Street Weather Station,2021-06-01 09:59:59.948799,0.0,0.0,3.2
Foster Weather Station,2021-10-31 20:59:59.669730,,0.0,
63rd Street Weather Station,2021-07-31 01:59:59.628061,0.0,0.0,324.2
Oak Street Weather Station,2021-08-28 15:00:00.032154,0.0,0.0,195.8
63rd Street Weather Station,2021-07-02 09:59:59.623004,0.0,0.0,235.7
63rd Street Weather Station,2021-06-02 10:59:59.708274,0.0,0.0,3.2
Foster Weather Station,2021-11-15 13:59:59.453872,,0.0,
Oak Street Weather Station,2021-10-16 11:00:00.441369,0.0,0.0,269.7
Oak Street Weather Station,2021-06-06 03:59:59.339326,0.0,0.0,15.9
63rd Street Weather Station,2021-10-21 19:00:00.059128,0.0,0.0,655.4
63rd Street Weather Station,2021-06-23 15:59:59.588462,0.0,0.0,22.3
Foster Weather Station,2021-08-23 20:00:00.541251,,0.0,
Foster Weather Station,2021-09-16 08:59:59.775750,,0.03,
63rd Street Weather Station,2021-11-24 21:00:00.508552,0.0,0.0,103.9
63rd Street Weather Station,2021-10-01 23:59:59.161307,0.0,0.0,526.7
Foster Weather Station,2021-08-13 21:00:00.763916,,0.0,
Oak Street Weather Station,2021-09-06 06:00:00.176907,0.0,0.0,199.8
Foster Weather Station,2021-08-22 14:59:59.626763,,0.0,
63rd Street Weather Station,2021-08-28 23:00:00.326890,0.0,0.0,482.1
63rd Street Weather Station,2021-11-22 17:59:59.114271,0.0,0.0,103.9
Foster Weather Station,2021-12-18 02:00:00.703260,,2.64,
Oak Street Weather Station,2021-11-21 17:59:59.755786,0.0,0.0,41.1
Foster Weather Station,2021-05-29 00:00:00.469111,,0.0,
63rd Street Weather Station,2021-11-06 10:00:00.231347,0.0,0.0,60.2
63rd Street Weather Station,2021-08-22 04:59:59.561897,0.0,0.0,397.6
Oak Street Weather Station,2021-11-25 07:00:00.770937,0.0,0.0,42.8
63rd Street Weather Station,2021-07-29 21:00:00.761114,0.0,0.0,324.2
Foster Weather Station,2021-09-29 17:00:00.149790,,0.0,
Oak Street Weather Station,2021-07-06 08:59:59.338860,0.0,0.0,112.6
Oak Street Weather Station,2021-08-19 06:59:59.251603,0.0,0.0,164.1
Oak Street Weather Station,2021-10-04 22:00:00.655547,0.0,0.0,223.9
Foster Weather Station,2021-12-17 18:59:59.559837,,0.0,
Foster Weather Station,2021-06-16 22:59:59.165289,,0.0,
63rd Street Weather Station,2021-10-14 07:00:00.770368,0.6,0.0,651.2
63rd Street Weather Station,2021-09-14 15:00:00.296283,0.0,0.0,498.4
63rd Street Weather Station,2021-11-18 04:59:59.417938,0.0,0.0,103.0
Foster Weather Station,2021-08-26 08:00:00.856314,,0.0,
Oak Street Weather Station,2021-10-31 16:00:00.248671,0.0,0.0,23.8
63rd Street Weather Station,2021-08-29 14:00:00.600684,0.0,0.0,482.1
63rd Street Weather Station,2021-10-23 19:00:00.839116,0.0,0.0,655.4
63rd Street Weather Station,2021-10-26 19:00:00.343939,0.0,0.0,1.2
Oak Street Weather Station,2021-08-02 16:59:59.859688,0.0,0.0,146.2
Oak Street Weather Station,2021-05-24 18:00:00.339485,0.0,0.0,23.0
Oak Street Weather Station,2021-11-08 16:59:59.884002,0.0,0.0,23.8
Oak Street Weather Station,2021-12-17 14:00:00.666857,0.0,0.0,25.6
Oak Street Weather Station,2021-07-02 10:00:00.844168,0.0,0.0,112.6
63rd Street Weather Station,2021-09-29 07:00:00.726186,0.0,0.0,526.7
63rd Street Weather Station,2021-11-25 08:59:59.543562,0.0,0.0,107.2
63rd Street Weather Station,2021-10-01 19:59:59.532992,0.0,0.0,526.7
Foster Weather Station,2021-08-30 10:59:59.772366,,0.0,
63rd Street Weather Station,2021-06-20 00:59:59.482089,0.0,0.0,1.0
63rd Street Weather Station,2021-08-22 04:00:00.792589,0.0,0.0,397.6
Foster Weather Station,2021-09-30 18:59:59.888953,,0.0,
Foster Weather Station,2021-05-25 05:59:59.163044,,0.0,
Foster Weather Station,2021-06-09 00:59:59.145636,,0.0,
63rd Street Weather Station,2021-06-03 12:59:59.435439,0.0,0.0,3.3
Foster Weather Station,2021-10-08 17:59:59.382061,,0.0,
Foster Weather Station,2021-11-19 01:00:00.666113,,0.0,
63rd Street Weather Station,2021-12-02 18:00:00.670675,0.0,0.0,107.4
Oak Street Weather Station,2021-09-14 16:00:00.375393,0.0,0.0,202.1
63rd Street Weather Station,2021-07-18 17:59:59.818030,0.0,0.0,282.9
Foster Weather Station,2021-07-22 02:00:00.441174,,0.0,
Foster Weather Station,2021-11-07 22:00:00.631526,,0.0,
Oak Street Weather Station,2021-11-11 13:59:59.801800,0.0,0.0,35.5
Foster Weather Station,2021-06-04 18:59:59.895476,,0.0,
63rd Street Weather Station,2021-08-05 19:00:00.482207,0.0,0.0,324.2
Foster Weather Station,2021-07-09 15:00:00.650022,,0.0,
63rd Street Weather Station,2021-05-20 18:00:00.415384,0.0,0.0,18.2
63rd Street Weather Station,2021-12-08 18:59:59.431241,0.0,0.0,8.4
63rd Street Weather Station,2021-09-23 09:59:59.157619,0.0,0.0,518.3
Oak Street Weather Station,2021-10-23 15:00:00.253877,0.0,0.0,269.8
63rd Street Weather Station,2021-10-30 22:59:59.511009,0.0,0.0,60.2
Foster Weather Station,2021-05-18 06:00:00.830847,,0.0,
Foster Weather Station,2021-06-04 21:00:00.160385,,0.0,
Foster Weather Station,2021-09-24 05:59:59.119189,,0.0,
Oak Street Weather Station,2021-10-06 01:00:00.464650,0.0,0.0,223.9
Oak Street Weather Station,2021-12-16 18:59:59.585702,0.0,0.0,25.6
Oak Street Weather Station,2021-09-15 20:59:59.193017,0.0,0.0,202.1
63rd Street Weather Station,2021-12-10 22:00:00.040809,23.4,16.1,19.1
Foster Weather Station,2021-12-02 08:59:59.701949,,0.0,
63rd Street Weather Station,2021-07-31 10:59:59.981267,0.0,0.0,324.2
63rd Street Weather Station,2021-07-17 10:59:59.147645,0.0,0.0,282.9
Foster Weather Station,2021-07-22 21:59:59.534316,,0.0,
Foster Weather Station,2021-09-27 21:59:59.942734,,0.0,
Oak Street Weather Station,2021-06-24 14:59:59.102414,6.6,2.6,40.9
Foster Weather Station,2021-11-20 10:00:00.036301,,0.0,
Oak Street Weather Station,2021-07-30 07:59:59.865497,0.0,0.0,146.2
Foster Weather Station,2021-06-14 23:00:00.476030,,0.0,
Foster Weather Station,2021-11-02 03:00:00.676461,,0.0,
Oak Street Weather Station,2021-07-07 17:00:00.045211,0.0,0.0,112.6
63rd Street Weather Station,2021-11-28 01:00:00.342185,0.0,0.0,107.4
63rd Street Weather Station,2021-07-19 18:00:00.630692,0.0,0.0,282.9
63rd Street Weather Station,2021-08-10 13:59:59.455733,0.0,0.0,346.0
63rd Street Weather Station,2021-12-01 18:59:59.296988,0.0,0.0,107.4
Oak Street Weather Station,2021-10-29 05:00:00.596941,0.0,0.0,17.9
63rd Street Weather Station,2021-12-10 13:00:00.717699,0.0,0.0,8.4
63rd Street Weather Station,2021-05-18 21:00:00.621308,0.0,0.1,13.5
63rd Street Weather Station,2021-05-28 09:00:00.577381,0.0,0.0,1.5
63rd Street Weather Station,2021-05-24 22:59:59.467016,0.0,0.0,18.2
Foster Weather Station,2021-06-03 10:59:59.185174,,0.0,
63rd Street Weather Station,2021-08-06 20:00:00.416465,0.0,0.0,324.4
63rd Street Weather Station,2021-11-14 23:00:00.423780,0.0,0.0,100.0
63rd Street Weather Station,2021-06-24 10:59:59.124482,0.0,0.0,22.3
Foster Weather Station,2021-07-26 01:59:59.296994,,0.0,
Oak Street Weather Station,2021-08-21 13:00:00.502137,0.0,0.0,164.1
Foster Weather Station,2021-05-28 01:00:00.042802,,0.0,
Oak Street Weather Station,2021-10-18 10:00:00.207245,0.0,0.0,269.7
Foster Weather Station,2021-07-13 04:00:00.607372,,0.0,
63rd Street Weather Station,2021-07-01 21:00:00.126511,0.0,0.0,235.7
Oak Street Weather Station,2021-10-11 12:59:59.961944,0.0,0.0,238.8
Foster Weather Station,2021-08-27 10:00:00.591696,,0.0,
Oak Street Weather Station,2021-06-02 07:59:59.973530,0.0,0.0,15.9
Foster Weather Station,2021-08-27 10:59:59.560314,,0.0,
63rd Street Weather Station,2021-11-06 19:59:59.778343,0.0,0.0,60.2
Oak Street Weather Station,2021-06-21 08:00:00.492240,0.0,0.0,34.5
Oak Street Weather Station,2021-11-28 02:59:59.722385,0.0,0.0,42.8
Oak Street Weather Station,2021-06-14 23:00:00.030342,0.0,0.0,21.7
Foster Weather Station,2021-10-31 08:59:59.773354,,0.0,
63rd Street Weather Station,2021-07-27 00:59:59.245767,0.0,0.0,309.7
Foster Weather Station,2021-12-02 02:59:59.160286,,0.0,
63rd Street Weather Station,2021-06-17 03:00:00.837027,0.0,0.0,15.3
Foster Weather Station,2021-07-30 12:00:00.837451,,0.0,
Foster Weather Station,2021-07-22 19:00:00.014156,,0.0,
63rd Street Weather Station,2021-05-26 05:59:59.814855,0.0,1.6,61.5
Foster Weather Station,2021-06-27 21:00:00.695570,,0.0,
Foster Weather Station,2021-11-21 03:59:59.570048,,0.0,
Foster Weather Station,2021-06-19 03:59:59.756831,,0.0,
Oak Street Weather Station,2021-09-14 10:00:00.486477,0.0,0.0,202.1
Oak Street Weather Station,2021-09-27 04:59:59.222396,0.0,0.0,214.6
Oak Street Weather Station,2021-07-02 11:00:00.723200,0.0,0.0,112.6
63rd Street Weather Station,2021-10-05 05:59:59.122839,0.0,0.0,570.0
Foster Weather Station,2021-11-29 00:59:59.565380,,0.0,
Oak Street Weather Station,2021-08-03 12:00:00.241621,0.0,0.0,146.2
Oak Street Weather Station,2021-11-05 09:00:00.409477,0.0,0.0,23.8
Oak Street Weather Station,2021-08-23 14:00:00.623061,0.0,0.0,168.4
Oak Street Weather Station,2021-11-12 13:00:00.056103,0.0,0.1,36.2
63rd Street Weather Station,2021-07-28 00:59:59.586955,0.0,0.0,309.7
Foster Weather Station,2021-11-13 21:00:00.282474,,0.0,
Oak Street Weather Station,2021-05-27 11:59:59.315841,0.0,0.0,36.8
63rd Street Weather Station,2021-07-13 14:59:59.349339,0.0,0.0,278.4
63rd Street Weather Station,2021-09-21 18:00:00.147077,0.0,0.4,506.8
63rd Street Weather Station,2021-09-03 06:00:00.423623,0.0,0.0,487.2
63rd Street Weather Station,2021-06-17 01:59:59.575449,0.0,0.0,15.3
63rd Street Weather Station,2021-11-27 01:00:00.039734,0.0,0.0,107.2
63rd Street Weather Station,2021-06-03 17:59:59.580170,0.0,0.0,3.3
63rd Street Weather Station,2021-09-06 09:00:00.271143,0.0,0.0,489.5
Oak Street Weather Station,2021-09-23 07:59:59.529365,0.0,0.0,210.7
Foster Weather Station,2021-10-25 13:00:00.501955,,0.03,
Foster Weather Station,2021-09-17 07:00:00.216738,,0.0,
63rd Street Weather Station,2021-07-25 05:00:00.234673,0.0,0.0,309.7
Oak Street Weather Station,2021-10-01 11:00:00.721194,0.0,0.0,214.6
Foster Weather Station,2021-06-27 02:00:00.683075,,0.0,
Foster Weather Station,2021-06-24 21:00:00.517391,,0.0,
Oak Street Weather Station,2021-05-24 15:59:59.723730,0.0,0.0,23.0
Oak Street Weather Station,2021-10-17 04:59:59.355986,0.0,0.0,269.7
63rd Street Weather Station,2021-07-08 19:59:59.570138,0.0,0.0,235.8
63rd Street Weather Station,2021-11-05 11:59:59.163621,0.0,0.0,60.2
Oak Street Weather Station,2021-07-12 06:59:59.908535,0.0,0.0,128.7
Foster Weather Station,2021-08-27 18:59:59.550314,,0.0,
Foster Weather Station,2021-08-03 14:59:59.405229,,0.0,
Foster Weather Station,2021-06-10 13:59:59.411684,,0.0,
Oak Street Weather Station,2021-07-13 06:59:59.863105,0.0,0.0,129.4
Foster Weather Station,2021-06-02 08:00:00.543943,,0.0,
63rd Street Weather Station,2021-06-30 13:59:59.670246,22.2,2.2,232.8
Oak Street Weather Station,2021-06-26 20:00:00.545787,0.0,0.0,91.7
Foster Weather Station,2021-11-19 03:59:59.858978,,0.0,
63rd Street Weather Station,2021-09-19 16:00:00.201144,0.0,0.0,499.6
63rd Street Weather Station,2021-06-14 21:59:59.958049,0.0,0.0,15.3
63rd Street Weather Station,2021-07-12 00:59:59.825017,0.0,0.0,264.4
63rd Street Weather Station,2021-10-17 15:59:59.580784,0.0,0.0,654.8
63rd Street Weather Station,2021-05-23 07:59:59.457944,0.0,0.0,18.2
Foster Weather Station,2021-06-10 05:00:00.325475,,0.0,
63rd Street Weather Station,2021-08-25 00:59:59.927195,0.0,0.1,441.1
63rd Street Weather Station,2021-10-18 06:59:59.798998,0.0,0.0,654.8
Oak Street Weather Station,2021-08-13 21:59:59.997723,0.0,0.0,164.1
63rd Street Weather Station,2021-08-06 17:59:59.106533,0.0,0.0,324.4
63rd Street Weather Station,2021-06-04 06:59:59.319936,0.0,0.2,3.5
63rd Street Weather Station,2021-07-08 02:59:59.130956,0.0,0.0,235.8
Foster Weather Station,2021-07-13 01:00:00.055091,,0.0,
63rd Street Weather Station,2021-06-26 09:59:59.260536,0.0,0.0,94.7
Foster Weather Station,2021-06-08 20:59:59.626895,,0.0,
63rd Street Weather Station,2021-11-08 05:59:59.846772,0.0,0.0,60.2
Oak Street Weather Station,2021-10-22 23:00:00.547877,0.0,0.0,269.8
Foster Weather Station,2021-11-16 09:59:59.374670,,0.0,
63rd Street Weather Station,2021-09-19 12:00:00.671230,0.0,0.0,499.6
Foster Weather Station,2021-11-03 19:00:00.258203,,0.0,
Foster Weather Station,2021-07-12 10:00:00.618250,,0.0,
Oak Street Weather Station,2021-08-02 00:00:00.688553,0.0,0.0,146.2
63rd Street Weather Station,2021-06-03 03:59:59.273425,0.0,0.0,3.3
Foster Weather Station,2021-10-11 10:59:59.555839,,0.0,
63rd Street Weather Station,2021-09-12 04:00:00.823889,0.0,0.0,498.4
Foster Weather Station,2021-09-10 11:59:59.306574,,0.0,
Oak Street Weather Station,2021-11-26 08:59:59.402570,0.0,0.0,42.8
Foster Weather Station,2021-08-21 14:00:00.381951,,0.0,
Foster Weather Station,2021-10-05 09:00:00.147556,,0.0,
Oak Street Weather Station,2021-08-29 09:00:00.605500,0.0,0.0,195.8
Oak Street Weather Station,2021-10-20 13:59:59.964258,0.0,0.0,269.7
Oak Street Weather Station,2021-05-29 04:00:00.716096,0.0,0.0,15.9
Foster Weather Station,2021-07-20 01:00:00.150981,,0.0,
Foster Weather Station,2021-06-13 01:59:59.818595,,0.0,
Foster Weather Station,2021-07-29 00:59:59.648703,,0.0,
63rd Street Weather Station,2021-07-16 04:00:00.138948,0.0,0.0,282.9
Foster Weather Station,2021-11-26 20:59:59.109260,,0.0,
63rd Street Weather Station,2021-10-10 16:00:00.784829,0.0,0.0,592.4
Foster Weather Station,2021-12-14 18:59:59.781304,,0.0,
63rd Street Weather Station,2021-12-12 10:59:59.692049,0.0,0.0,30.0
63rd Street Weather Station,2021-10-07 10:00:00.861303,0.0,0.0,577.7
63rd Street Weather Station,2021-07-15 03:00:00.616515,0.0,0.0,278.4
Oak Street Weather Station,2021-07-05 18:59:59.629785,0.0,0.0,112.6
63rd Street Weather Station,2021-05-25 09:59:59.745866,0.0,0.0,18.2
Foster Weather Station,2021-12-08 06:00:00.260637,,0.0,
Foster Weather Station,2021-09-19 07:59:59.779067,,0.0,
Foster Weather Station,2021-12-05 00:59:59.803508,,0.0,
Oak Street Weather Station,2021-10-14 06:59:59.161368,4.8,0.7,268.8
63rd Street Weather Station,2021-10-30 02:00:00.079691,0.0,0.0,59.7
Foster Weather Station,2021-10-21 12:59:59.136844,,0.0,
63rd Street Weather Station,2021-08-05 20:00:00.636542,0.0,0.0,324.2
Oak Street Weather Station,2021-06-23 20:00:00.263628,0.0,0.0,34.7
Foster Weather Station,2021-06-09 06:00:00.628719,,0.0,
Oak Street Weather Station,2021-10-27 13:59:59.141819,0.0,0.0,2.6
63rd Street Weather Station,2021-11-15 17:59:59.674487,0.0,0.0,100.3
Oak Street Weather Station,2021-06-13 19:00:00.278476,0.0,0.0,21.7
Foster Weather Station,2021-11-21 10:00:00.727347,,0.03,
63rd Street Weather Station,2021-10-15 01:59:59.202377,0.0,0.0,652.5
Oak Street Weather Station,2021-07-22 20:00:00.306378,0.0,0.0,132.3
Foster Weather Station,2021-08-30 03:00:00.857155,,0.0,
Foster Weather Station,2021-07-27 05:59:59.419647,,0.0,
Oak Street Weather Station,2021-10-03 15:00:00.331834,0.0,0.0,221.4
Foster Weather Station,2021-06-21 12:59:59.282664,,0.0,
Foster Weather Station,2021-11-06 16:00:00.787250,,0.0,
63rd Street Weather Station,2021-12-02 12:59:59.895544,0.0,0.0,107.4
Oak Street Weather Station,2021-06-10 19:00:00.667895,0.0,0.0,16.1
63rd Street Weather Station,2021-10-22 01:59:59.467803,0.0,0.0,655.4
Foster Weather Station,2021-06-17 07:00:00.080808,,0.0,
Foster Weather Station,2021-05-17 23:00:00.014345,,0.0,
63rd Street Weather Station,2021-06-21 13:00:00.590699,0.0,0.0,19.6
63rd Street Weather Station,2021-05-29 12:00:00.110719,0.0,0.0,3.1
Oak Street Weather Station,2021-10-14 22:59:59.953580,0.0,0.0,269.0
Oak Street Weather Station,2021-09-27 06:59:59.961855,0.0,0.0,214.6
63rd Street Weather Station,2021-08-03 17:59:59.328319,0.0,0.0,324.2
63rd Street Weather Station,2021-06-24 19:59:59.425479,0.0,0.0,42.2
Oak Street Weather Station,2021-08-23 06:59:59.454442,0.0,0.0,168.4
Foster Weather Station,2021-09-12 21:00:00.115295,,0.0,
Oak Street Weather Station,2021-09-30 10:59:59.973221,0.0,0.0,214.6
63rd Street Weather Station,2021-11-29 16:00:00.009255,0.0,0.0,107.4
63rd Street Weather Station,2021-11-17 21:00:00.754354,0.0,0.0,103.0
Foster Weather Station,2021-07-20 14:00:00.464871,,0.0,
Foster Weather Station,2021-06-01 03:59:59.376310,,0.0,
Foster Weather Station,2021-05-18 07:00:00.480088,,0.0,
Oak Street Weather Station,2021-06-10 15:00:00.025155,0.0,0.0,16.1
Foster Weather Station,2021-10-31 17:00:00.188084,,0.0,
Oak Street Weather Station,2021-10-14 10:59:59.697002,0.0,0.0,268.9
Foster Weather Station,2021-12-02 05:00:00.353780,,0.0,
Oak Street Weather Station,2021-09-04 10:59:59.447086,0.0,0.0,199.8
Oak Street Weather Station,2021-11-09 12:59:59.596786,0.0,0.0,23.8
Foster Weather Station,2021-11-22 23:59:59.102919,,0.0,
63rd Street Weather Station,2021-09-04 19:00:00.366940,0.0,0.0,489.5
Oak Street Weather Station,2021-09-13 15:59:59.388354,0.0,0.0,202.1
Oak Street Weather Station,2021-11-22 00:00:00.402983,0.0,0.0,41.1
Oak Street Weather Station,2021-07-10 21:59:59.345346,0.0,0.2,117.6
63rd Street Weather Station,2021-07-07 12:59:59.476268,0.0,0.0,235.7
Foster Weather Station,2021-09-04 20:59:59.827371,,0.0,
Oak Street Weather Station,2021-11-30 22:59:59.697836,0.0,0.0,42.8
